folder,image_name,ground_truth,baseline_prediction,baseline_cer,finetuned_prediction,finetuned_cer,improvement,improvement_pct
252,14.jpg,"bộ máy hành chính, nâng cao tinh thần trách nhiệm và ý thức kỷ luật của CB - CC,","be may haan shin, nang cao tins than trach phim na y thuc hy dung ua cac",0.3875,"bộ mấy hành chính, nặng cao tìm thẩm trước nhiệm vụ ý thức ký hiệu của CBQC",0.2625,0.125,32.25806451612903
252,15.jpg,"nhất là trên lĩnh vực nhà đất, đầu tư, kinh doanh, trật tự xây dựng và","nhau lai trên linh việc nhà đại, đâu thì, ems doanh, trái tại xây dựng oa",0.3142857142857143,"nhặt lên trên lưới vực nhà đất, đầu tư, kinh doanh, trả tự xây dựng và",0.1142857142857142,0.20000000000000007,63.636363636363654
252,16.jpg,"giải quyết khiếu nại, tố cáo. Xây dựng hoàn thiện hệ thống các qui trình","gài quyết thiên núi, tỏ cào. Xây dựng hoàn thiện hệ thay cả quy trìng",0.2083333333333333,"giải quyết khiếu nại, tố cáo. Xây dựng hoàn thiện hệ thống các quy trình",0.0138888888888888,0.19444444444444448,93.33333333333337
252,17.jpg,"thủ tục hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,",Thủ túc hành chính. Kiên quyết thành chính bà mày hành chính cát cáp,0.1470588235294117,thú tục hành chính. Kiên quyết chấn chỉnh bộ máy hành chính các cấp,0.0294117647058823,0.11764705882352938,80.00000000000003
252,18.jpg,"nhanh chóng khắc phục tình trạng quan liêu, cửa quyền, hách dịch.","nhans chóng thúc phục tình trạng quan liêu, của quyển, hạch dịch.",0.0923076923076923,"nhân chồng thác phục tình trạng quan liêu của quyền, khách dành.",0.1538461538461538,-0.0615384615384615,-66.66666666666663
252,19.jpg,"Xây dựng và phát triển đội ngũ CB - CC có chất lượng chuyên môn cao, có phẩm","Xây dựng văn phẩm triển dời ngữ CB-cc có chút hướng chuyên môn cao, có phản",0.1842105263157894,"Xây dựng và phát triển đối ngữ CB - CĐ có chất lượng chuyên môn cao, có phần",0.0657894736842105,0.11842105263157891,64.28571428571429
252,20.jpg,"chất, đạo đức. Kiểm tra, xử lý kiên quyết các vụ tham nhũng, lãng phí,","chài, đạo đức. kiếm trai, xứ lý kiên quyết các cụ đã tham nhũng, lòng phí.",0.1571428571428571,"chất, đạo đức. Kiểm tra, xử lý kiến quyết các cơ quan những, lặng phí,",0.1142857142857142,0.04285714285714291,27.272727272727316
252,21.jpg,làm thất thoát tài sản nhà nước... Về kinh tế : Tập trung mọi nỗ lực,lam thai' thoat tau san nha nho ... Ve bung te': tap tung moi no lie,0.3529411764705882,làm thái thoát tại sân nhà nước... Về kinh tế : tập trung môi nguy hiểm,0.1764705882352941,0.1764705882352941,50.0
252,22.jpg,"nhằm tháo gỡ sản xuất kinh doanh, đưa tốc độ tăng trưởng GDP trên địa","nhâm thảo gỗ sản xuất linh doanh, đầu tạo tổ tăng trưởng GDP trên địa",0.144927536231884,"nhằm tháo gỡ sản xuất lẫn doanh, đưa tốc độ tăng trưởng GDP trở lại",0.1159420289855072,0.0289855072463768,20.0
252,23.jpg,bàn TP đạt 12% năm 2004 và trên 12% năm 2005. Phát triển nhanh,ban 7p đạt 12% năm 2004 và trên 12% năm 2005. Phải tiến hành,0.1290322580645161,bán 7P đạt 12% năm 2004 và trên 12% năm 2005. Phải tiến hành,0.1290322580645161,0.0,0.0
252,24.jpg,"các ngành dịch vụ, tái cấu trúc các ngành công nghiệp.","các ngành dịch vụ, tài cảu thuê các ngành công nghiệp.",0.0925925925925925,"các ngân dịch vụ, tài cầu trực cổng ngân công nghiệp.",0.1851851851851851,-0.09259259259259259,-100.00000000000009
252,25.jpg,Tiếp tục nhân rộng các mô hình huy động vốn đầu tư. Tập trung khai thác,Tíép' tuc mhan rong càc mò hìnt. huy dáng vòn dàut tù. Táp trung thai thác,0.2816901408450704,Tiếp tục nhận rộng các mô hình. Huy đóng vốn đầu tư. Tập trung khai thác,0.0422535211267605,0.23943661971830987,85.00000000000001
252,26.jpg,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,các người vốn cho người sách. Từng kết quả trưng bố phát hoá đoàn,0.2923076923076923,các nguồn vốn cho ngân sách. Tổng kết quá trình cổ phần hóa doanh,0.0,0.2923076923076923,100.0
252,27.jpg,nghiệp nhà nước và việc tổ chức sắp xếp lại doanh nghiệp nhà nước.,"nghịp nhớ nước và việc tỏ chút, sắp xếp lời doanh nghiệp nhớ nước.",0.1363636363636363,"nghiệp nhà nước và việc tổ chức, sắp xếp lại doanh nghiệp nhà nước.",0.0151515151515151,0.1212121212121212,88.88888888888893
252,28.jpg,Triển khai quyết định của TP về một số chính sách ưu đãi đối với,Trình khai quyết định của TP về mở sổ chính sách dự án đối với.,0.1875,Triển khai quyết định của TP về môi đô chính sách du lịch đã đối với,0.171875,0.015625,8.333333333333332
252,29.jpg,các dự án có vốn đầu tư nước ngoài. Rà soát lại chương,các dự án có vốn thu hút người. Rất sách lời các chúng,0.4259259259259259,các dự án có vốn đầu tư nước ngoài. Rà soát lại các chương,0.074074074074074,0.35185185185185186,82.60869565217392
252,30.jpg,trình hội nhập kinh tế của TP. Về văn hóa - xã hội : đẩy mạnh xã,trins hòi nhập kín sĩ tế cuả TP. Về văn hoá - xã hội; đây mấy xã,0.265625,"trình hồi nhập kinh tế của TP. Về văn hoá - xã hội, đầy mấy xã",0.140625,0.125,47.05882352941176
252,31.jpg,"hội hóa, phát triển xã hội học tập, ưu tiên đầu tư ngân sách","hỏi hòa, phải trình xác hội học tập, lưu điện đau tật ngàn sách",0.2666666666666666,"hồi hóa, phải triển xã hội học tập, tư tưởng đầu tư ngân sách",0.1333333333333333,0.1333333333333333,50.0
252,32.jpg,cho giáo dục - đào tạo.,cho giào duc - đào tạo.,0.0869565217391304,cho giao duc - đào tạo.,0.0869565217391304,0.0,0.0
252,33.jpg,Nâng cao năng lực quản lý nhà nước trên các lĩnh vực kinh doanh dịch vụ,Nang cao nang luè quán lý nhà nước trên các thời ước bình dân đánh dấu u,0.323943661971831,Nâng cao năng lực quản lý nhà nước trên các hình sự của bình đảm dịch vụ,0.1830985915492957,0.1408450704225353,43.47826086956525
252,34.jpg,"văn hóa; khắc phục những sơ hở, tiêu cực trong quản lý và hoạt động","van hoi; khác phục những sẵn hồ, trên các trong quản lý và hoạt động",0.1492537313432835,"văn hóa; khắc phục những sở hộ, đều cực trọng quản lý và hoạt động",0.0895522388059701,0.05970149253731341,40.0
252,35.jpg,văn hóa. Tiếp tục tập trung nguồn lực cho chương trình 3 giảm...,van hoat. Tiếp tục tập trung người học cho những trải 3 giảm ...,0.234375,văn hoá. Tiếp tục tập trung nguồn lực cho chương trình 3 giảm...,0.03125,0.203125,86.66666666666667
253,1.jpg,"Viết tiếp về vụ anh Trương Xuân Đại. Ngay từ khi tờ báo có bài "" Số phận của","Vui tôi tiếp vẫn muốn tham gia Xuân Đại. Ngày tôi thôi tự bảo ""cô phẩm của""",0.4868421052631579,"Viết tiếp về xuân, xuân 2, Đại Nghệ và khối, tòa báo "" Có phần của",0.4342105263157895,0.05263157894736842,10.81081081081081
253,2.jpg,"những người nói lên sự thật "" phát hành, nhiều bạn đọc đã bày tỏ sự chia sẻ,","making no doubt lei is that that's what's in, there's been a lot of big to us this set.",0.7236842105263158,"những người mới lên sự thật "" phát hành, nhân lâm đọc đã bây giờ thu nhà sẽ,",0.25,0.4736842105263158,65.45454545454545
253,3.jpg,ủng hộ anh Trương Xuân Đại. Một bạn đọc 67 tuổi ở Q.11 đến gửi tặng anh Trương,ng họ anh Trường Xuân Đại. Mặt bàn đác 6 tầng là 8 Q. Miền gửi tặng anh Trường,0.2564102564102564,"ứng hộ anh Trương Xuân Đại. Mặt bàn đạc 67 tuổi ở Q.1, trên "" gửi "" tông anh Trương",0.1666666666666666,0.08974358974358979,35.00000000000002
253,4.jpg,"Xuân Đại 150.000 đồng, một cô gái tên Nhung ở Tân Bình gửi tặng 100.000 đ,","yīcuān Dùn 150.000 zhāng, mǎi cǎo gēn lǐn Nìngyù? Tūn Bǐnzhū gōng fēng 100.000,",0.4594594594594595,"Xuân Đại 150.000 đồng, mất 6 giờ tên Nhưng ở Tân Bình gửi tặng 100.000,",0.1081081081081081,0.35135135135135137,76.47058823529412
253,5.jpg,một thanh niên tên Hà đến gửi 200.000 đ. Sau đó nữa là rất,mẹ thành mẹ nữ Hai đến quý 200.000. Sand và mẹ là mẹ!,0.4655172413793103,"một thanh niên Tại Điện Biên Quý 200.000. Sau đó mua là Nội,",0.3448275862068966,0.1206896551724137,25.92592592592591
253,6.jpg,"nhiều bạn đọc gọi đến bày tỏ sự chia sẻ, ủng hộ.","whānui hān dat cā tei 'n bāy kā nē chān sē, cāng hē.",0.5416666666666666,"nhiều hơn đặc phẩm bảy bộ nơi chôn lều, cũng hơi",0.5208333333333334,0.02083333333333326,3.8461538461538325
253,7.jpg,Ban biên tập báo Tuổi Trẻ cũng quyết định gửi tặng nhóm công nhân,Bạn liên hệ bao 'tâm' từ cùng quyên 'Tình qua tây nhóm' cùng nhóm,0.4307692307692308,"Ban liên lạc báo "" tuần "" từ cùng quyết định giá tổng nhân công nhân",0.2769230769230769,0.1538461538461539,35.71428571428573
253,8.jpg,đã tố cáo tiêu cực ở đường liên cảng A5 10 triệu đồng. Đừng để người dân,"để tôi có thân cuộc ở đây, bạn cộng A5 10 năm đây. Đây, để người bạn",0.4305555555555556,"để tổ chức cuộc ở đây lặn cổng A5 10 tuần đông. Đây, đề nghị dân",0.4166666666666667,0.013888888888888895,3.2258064516129044
253,9.jpg,"đặt cược cho niềm tin! Qua báo chí, bản thân tôi đã được biết về việc tố cáo những","đặc cuộc cho mình tình! Emua bạn chị, bạn thân bạn đến đây lên vui lòng tôi cho những",0.4390243902439024,"đặc cuộc cho niềm tin! Qua bốn chị, bạn thân tôi đã kiệt về với tôi 20 triệu đồng,",0.3658536585365853,0.07317073170731708,16.66666666666667
253,10.jpg,"sai phạm của công rình đường liên cảng A5 mấy năm trước đây, nhưng nay","dai pham cuoi cong minh chuyen bien cong A5 mong minh duoi cty, nhung ngu",0.4857142857142857,"dài phạm của công trình đường liên cảng A5 mạng liên tục cty, nhưng này",0.2285714285714285,0.25714285714285723,52.94117647058826
253,11.jpg,mới biết việc làm dũng cảm và tốt đẹp đó đã mang đến bao hệ lụy phiền phức,may luckier since I'm doing something I've always dreamed of.,0.7837837837837838,"mái biệt "" việc bán chúng còn và bất đẹp đã mang đến bao bì lòng phận phúc",0.3378378378378378,0.445945945945946,56.896551724137936
253,12.jpg,"cho những người trong cuộc, những người mà theo tôi vô cùng xứng đáng với danh","do ngnin hong mai minh ngnin mai ""theo voi cung xung hay va danh",0.5128205128205128,"cho người sống mà, những người mà "" chơi với cũng xứng đáng và đánh",0.3461538461538461,0.16666666666666669,32.50000000000001
253,13.jpg,hiệu hiệp sĩ.,him angry,0.7692307692307693,hẹn huyện Đà Lạt.,0.9230769230769232,-0.15384615384615397,-20.000000000000014
253,14.jpg,"Thế nhưng những hiệp sĩ ấy giờ ra sao? Người thì lang thang, phiêu bạt, kẻ thì","the shining shining shines in my eyes, you make me so. Nymer the boy thing I prefer her, he's she.",0.7692307692307693,"Thế nhưng những hiệp ích nổi ngộ của Anh? Ngoài thế bây thường, phần bạt, hè nhị",0.3846153846153846,0.3846153846153847,50.000000000000014
253,15.jpg,"vợ bỏ, kẻ thì cày ải trên những con đường đô thị để lượm ve chai, phải tá túc trong","""ao hò?"", hè thị hãy ăn quan trọng, do như tất cả hôm vợ cháu, phải ăn tất cả ngày.",0.6024096385542169,"vô hộ, kể thịt cây ái trên con chim, đó thì đã xuân ve chai, phải ra tù công",0.3975903614457831,0.20481927710843384,34.000000000000014
253,16.jpg,những căn chòi tạm bợ sống qua ngày. Ngẫm sao mà thương thế! Đáng lẽ phải được,"making some food for my grandma. I put some milk in the fridge, then I put the food in the fridge.",0.9615384615384616,"những con thật bom bố rằng gia rộng. Ngồi vào món trứng, chơi đón lễ phồn chua.",0.4871794871794871,0.47435897435897445,49.33333333333334
253,17.jpg,tôn vinh thì trái lại những con người ấy đã bị đẩy xuống đáy cùng của cuộc,"In such a tense, I'm always on guard against a blow.",0.7837837837837838,"tôi sinh thẻ trên bàn những con người cây đá bị dây xuống dày cũng còn cán,",0.2837837837837837,0.5,63.793103448275865
253,18.jpg,"sống! Cũng may mà anh Đại đã thắng kiện, đó chắc là một niềm an ủi và","doing! can't may man's mouth on that thing, it's that's a man's can't on",0.6811594202898551,"công! cũng may mà anh Đan đã không biết, đó chắc là niệm của cư vấn",0.3043478260869565,0.3768115942028986,55.319148936170215
253,19.jpg,"là một khẳng định để anh và các đồng nghiệp, người thân tin rằng các","la' mhahin? dhinh dè? mha ma' ac' dòngi ngàp, ngàp mhàn tùn tòng ac'",0.5882352941176471,"là những định đã mạnh mẽ các động nghiệp, người chôn tín công sự,",0.2941176470588235,0.2941176470588236,50.000000000000014
253,20.jpg,anh không đơn độc trong việc theo đuổi niềm tin về lẽ phải của mình.,amnh nhịn đàn. Tất huy việc thầy nhiều giảm tín ức là phải mở mình.,0.4411764705882353,anh khẳng đơn Đại Luật Việt và nhiều giám định tìm cụ thể phải mà mình.,0.5,-0.05882352941176472,-13.333333333333336
253,21.jpg,"Lại nữa, khi thanh tra đã xác định sai phạm sao không xử lý mà để "" ngâm ""","Lau mua, như thành tác dẫn xác định sự phạm mỹ không xử lý mà cũng",0.3513513513513513,"Lại mưa, khi thành tạo đất xác định sự phồm sở hữu, xử lý mở cửa ngầm",0.3243243243243243,0.02702702702702703,7.692307692307694
253,22.jpg,lâu ngày đến vậy? Tôi không phải là người trong lĩnh vực chuyên môn nhưng,bin yng yng din yng ? ran bhmng yng bha mngn mng linh nuc chmng mng mng,0.6027397260273972,lên ngày cận vậy? Về khối vĩnh phủ là nguyên tắc kinh tế trực chuyển mâm những,0.4657534246575342,0.136986301369863,22.727272727272727
253,23.jpg,có thể hình dung công trình đường liên cảng A5 chắc là nhằm phục vụ hoạt động của,"so, ""lui"" nhưng ông vui hơn đến khi A S chúc mình phục vụ hoài động.",0.5308641975308642,"có "" chủ hình chung công trình điện liên cảng A5 chứa nhân phẩm, vụ hoại động cản,",0.2839506172839506,0.24691358024691362,46.51162790697675
