image,ground_truth,prediction,cer
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/1.jpg,"Viết tiếp về vụ anh Trương Xuân Đại. Ngay từ khi tờ báo có bài "" Số phận của","Vui tôi tiếp vẫn muốn tham gia Xuân Đại. Ngày tôi thôi tự bảo ""cô phẩm của""",0.4868421052631579
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/2.jpg,"những người nói lên sự thật "" phát hành, nhiều bạn đọc đã bày tỏ sự chia sẻ,","making no doubt lei is that that's what's in, there's been a lot of big to us this set.",0.7236842105263158
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/3.jpg,ủng hộ anh Trương Xuân Đại. Một bạn đọc 67 tuổi ở Q.11 đến gửi tặng anh Trương,ng họ anh Trường Xuân Đại. Mặt bàn đác 6 tầng là 8 Q. Miền gửi tặng anh Trường,0.2564102564102564
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/4.jpg,"Xuân Đại 150.000 đồng, một cô gái tên Nhung ở Tân Bình gửi tặng 100.000 đ,","yīcuān Dùn 150.000 zhāng, mǎi cǎo gēn lǐn Nìngyù? Tūn Bǐnzhū gōng fēng 100.000,",0.4594594594594595
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/5.jpg,một thanh niên tên Hà đến gửi 200.000 đ. Sau đó nữa là rất,mẹ thành mẹ nữ Hai đến quý 200.000. Sand và mẹ là mẹ!,0.46551724137931033
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/6.jpg,"nhiều bạn đọc gọi đến bày tỏ sự chia sẻ, ủng hộ.","whānui hān dat cā tei 'n bāy kā nē chān sē, cāng hē.",0.5416666666666666
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/7.jpg,Ban biên tập báo Tuổi Trẻ cũng quyết định gửi tặng nhóm công nhân,Bạn liên hệ bao 'tâm' từ cùng quyên 'Tình qua tây nhóm' cùng nhóm,0.4307692307692308
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/8.jpg,đã tố cáo tiêu cực ở đường liên cảng A5 10 triệu đồng. Đừng để người dân,"để tôi có thân cuộc ở đây, bạn cộng A5 10 năm đây. Đây, để người bạn",0.4305555555555556
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/9.jpg,"đặt cược cho niềm tin! Qua báo chí, bản thân tôi đã được biết về việc tố cáo những","đặc cuộc cho mình tình! Emua bạn chị, bạn thân bạn đến đây lên vui lòng tôi cho những",0.43902439024390244
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/10.jpg,"sai phạm của công rình đường liên cảng A5 mấy năm trước đây, nhưng nay","dai pham cuoi cong minh chuyen bien cong A5 mong minh duoi cty, nhung ngu",0.4857142857142857
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/11.jpg,mới biết việc làm dũng cảm và tốt đẹp đó đã mang đến bao hệ lụy phiền phức,may luckier since I'm doing something I've always dreamed of.,0.7837837837837838
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/12.jpg,"cho những người trong cuộc, những người mà theo tôi vô cùng xứng đáng với danh","do ngnin hong mai minh ngnin mai ""theo voi cung xung hay va danh",0.5128205128205128
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/13.jpg,hiệu hiệp sĩ.,him angry,0.7692307692307693
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/14.jpg,"Thế nhưng những hiệp sĩ ấy giờ ra sao? Người thì lang thang, phiêu bạt, kẻ thì","the shining shining shines in my eyes, you make me so. Nymer the boy thing I prefer her, he's she.",0.7692307692307693
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/15.jpg,"vợ bỏ, kẻ thì cày ải trên những con đường đô thị để lượm ve chai, phải tá túc trong","""ao hò?"", hè thị hãy ăn quan trọng, do như tất cả hôm vợ cháu, phải ăn tất cả ngày.",0.6024096385542169
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/16.jpg,những căn chòi tạm bợ sống qua ngày. Ngẫm sao mà thương thế! Đáng lẽ phải được,"making some food for my grandma. I put some milk in the fridge, then I put the food in the fridge.",0.9615384615384616
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/17.jpg,tôn vinh thì trái lại những con người ấy đã bị đẩy xuống đáy cùng của cuộc,"In such a tense, I'm always on guard against a blow.",0.7837837837837838
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/18.jpg,"sống! Cũng may mà anh Đại đã thắng kiện, đó chắc là một niềm an ủi và","doing! can't may man's mouth on that thing, it's that's a man's can't on",0.6811594202898551
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/19.jpg,"là một khẳng định để anh và các đồng nghiệp, người thân tin rằng các","la' mhahin? dhinh dè? mha ma' ac' dòngi ngàp, ngàp mhàn tùn tòng ac'",0.5882352941176471
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/20.jpg,anh không đơn độc trong việc theo đuổi niềm tin về lẽ phải của mình.,amnh nhịn đàn. Tất huy việc thầy nhiều giảm tín ức là phải mở mình.,0.4411764705882353
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/21.jpg,"Lại nữa, khi thanh tra đã xác định sai phạm sao không xử lý mà để "" ngâm ""","Lau mua, như thành tác dẫn xác định sự phạm mỹ không xử lý mà cũng",0.35135135135135137
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/22.jpg,lâu ngày đến vậy? Tôi không phải là người trong lĩnh vực chuyên môn nhưng,bin yng yng din yng ? ran bhmng yng bha mngn mng linh nuc chmng mng mng,0.6027397260273972
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/23.jpg,có thể hình dung công trình đường liên cảng A5 chắc là nhằm phục vụ hoạt động của,"so, ""lui"" nhưng ông vui hơn đến khi A S chúc mình phục vụ hoài động.",0.5308641975308642
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/24.jpg,các nhà đầu tư trong Khu chế xuất Tân Thuận. Vậy thì khi không khắc phục ngay,"салчын дүнүн кур болгон дүн сүнүн ""Тонн Чынын"" үнүн чынын дүнүн ""Тонн Чынын"" үнүн чынум дүнүн ""Тонн Чынын"" үнүн чындын дүнүн ""Тонн Чынын"" үнүн дүнүн ""Тонн Чынын"" үнүн ""Тонн Чынын"" үнүн ""Тоннын"" үнүн ""Тоннын"" үнүн ""Тонын"" үнүн ""Тонын"" үнүн ""Тоннын"" үнүн ""Тонын"" үнүн ""Тоннын"" үнүн ""Тоның"" үнүн ""Тоннын"" үнүн ""Тоңнын"" үнүн ""Тоңнын"" үнүн ""тоңнын"" үнүн ""Тоңнын"" үнүн үнүн ""Тоңнын"" үнүн үнүн үнүн ""Тоңнын"" үнүн ""Тоңын"" үнүн ""Тоңын"" үнүн үнүн үнүн үнүн үнүн үнүрүн үнүн үнүн үнүн үнүн үүнүн үнүн үнүн үнүн үнүн ""Тоңнын""үнүн үнүн үнүн үнүн үнүр үнүн үнүн үнүн үнүн үнүүн үнүн үнүн үнүн үнүн үңүн үнүн үнүн үнүн үнүн үчүн үнүн үнүн үнүн үнүн үрүн үнүн үнүн үнүн үнүн ""тоңнын""үнүн үнүн үнүн үнүрүн үн үнүн үнүн үнүн үнүн үн үнүн үнүн үнүн үнүрүнүн үнүн үнүн үнүн үнүүрүнүн үнүн үнүн үнүн үүнүрүнүн үнүн үнүн үнүнүн үнүн үнүн үнүн үнүңүнүн үнүн үнүн үнүн үнүкүнүн үнүн үнүн үнүн үнүсүнүн үнүн үнүн үнүн үнүтүн үнүн үнүн үнүн үнүн үтүн үнүн үнүн үнүн үнүнүн үн үнүн үнүн үнүн үн үнүнүн үнүн үнүн үнүнүн үүнүн үнүн үнүн үнүрүнүнүн үнүн үнүн үнүн үн үн үнүн үнүн үнүн үнүнүнүн үнүн үнүн үнүн үүн үнүн үнүн үнүн үнүн үөнүн үнүн үнүн үнүн үнүнүрүнүн үнүн үнүн үнүрүнүрүнүн үнүн үнүн үнүкүнүнүн үнүн үнүн үнүн үчүнүн үнүн үнүн үнүн үнүдүн үнүн үнүн үнүн үнүн үндүн үнүн үнүн үнүн үнүн үдүн үнүн үнүн үнүн үнүнүдүн үнүн үнүн үнүн үн үнүдүн үнүн үнүн үнүнүн үнүдүн үнүн үнүн үн үнүдүн үчүн үнүн үнүн үнүн үндүн үчүн үнүн үнүн үнүн үчүн үчүн үнүн үнүн үнүн үүнүнүн үнүн үнүн үүнүн үнүрүнүн үнүн үнүнүн үүнүн үүнүн үнүн үүнүн үүнүн үүнүн үүнүн үнүн үнүн үүнүн үүнүн үүрүнүн үнүн үүнүн үүнүн үөнүн үүнүн үүнүн үүнүн үөнүн үөнүн үүнүн үүнүн үөнүн ү үнүн үүнүн үүнүн үүнүнүн үүнүн үүнүн үүнүнүрүнүн үүнүн үүнүн үүнүн Үүнүн үүнүн үүнүн үүнүн өнүн үүнүн үүнүн үүнүн ү үнүн үүнүн үүнүн ү үнүн ү үнүн үүнүн үүнүн ү өнүн үүнүн үүнүн ү үнүн ү өнүн үүнүн ү үнүн ү үнүн ү үнүн ү үнүн үүнүн ү үнүн ү үнүн ү өнүн ү үнүн ү үнүн ү үнүн ү өнүн үүнүн үүнүн үүнүн ө үнүн ү үнүн ү үнүн ү үнүнүн ү үнүн ү үнүн ү үнүнүрүнүн ү үнүн ү үнүн ү үнүн Үүнүн ү үнүн ү үнүн ү үнүн өнүн ү үнүн ү үнүн ү үнүн ө үнүн ү үнүн ү үнүн ү өнүнүн ү үнүн ү үнүн ү үнүрүнүн ү үнүн ү үнүн ү үүнүн ү үнүн ү үнүн ү үнүр үнүн ү үнүн ү үнүн ү үнүн өүнүн ү үнүн ү үнүн ү үнүнөнүн ү үнүн ү үнүн өүнүн үүнүн ү үнүн өүнүн ү үнүн өүнүн ү үнүн үүнүн өүнүн ү үнүн өүнүн үүнүн өүнүн ү үнүн ө үнүн ү үнүн өүнүн ү үнүн ө үнүн үүнүн ө үнүн ү үнүн ө үнүн ү үнүн ө үнүн үүнүн өүнүн ү үнүн ү үнүн ө үнүн үүнүн ү үнүн ө үнүн ү үнүн ү ө үнүн ү үнүн ө үнүн ү үнүрүнүн ү үнүн ө үнүн ү үнүн Үүнүн ү үнүрүнүн ү үнүн ө үүнүн ү үнүн ө үнүн ү үнүрүүнүн ү үнүн ө үнүн ү үнүнүн ө үнүн ү үнүн ө үнүн ө үнүн ө үнүн ө үнүн ү үнүн ө үнүн өүнүн ө үнүн ө үнүн ө үнүн өүнүн ө үнүн ү үнүн ө үнүн Үүнүн ө үнүн ө үнүн ө үнүн ү ө үнүн ө үнүн ө үнүн ө үнүрүнүн ү үнүн ө үнүн ө үнүн өүнүн ү үнүн ө үнүн ө үнүн ү үнүн ү ө үнүрүнүн ү үнүн ө үнүн ү ө үнүн ө үнүрүнүн ү үнүн ү ө үнүн ө үнүн ө үнүрүнүнүн ү үнүн ө үнүн ө үнүн Үүнүн ө үнүрүнүнүн ү үнүн ү ө үнүн ө үнүрүнүнүн ү үн үнүн ө үнүн ө үнүн ө үнүн Үүнүрүнүнүн ү үнүн ө үнүн Үүнүн ү ө үнүн ө үнүн ө үнүн ү ө үн үнүн ө үнүн ө үнүн ө үн үнүн ө үнүн ө үнүн ө үүнүн ө үнүн ө үнүн ө үнүн Ұүнүн ө үнүн ө үнүн ө үнүн Ө үнүн ө үнүн ө үнүн ө үнүн ӧ үнүн ө үнүн ө үнүн ө үнүнөнүн ө үнүн ө үнүн ө үнүн ө ө үнүн ө үнүн ө үнүн ө үнүүн ө үнүн ө үнүн ө үнүн ө үүнүүн ө үнүн ө үнүн ө үнүн ү өүнүн ө үнүн ө үнүн ө үнүүн ү үнүн ө үнүн ө үнүн ө үүнүрүнүн ү үнүн ө үнүн ө үүнүн ө үнүрүнүн ү үнүн ө үүнүн ө үнүн ө үнүрүнүн ү үүнүн ө үнүн ө үнүн ө үнүрүүнүн ү үнүн ө үнүн ө үнүн Ө үнүрүнүнүн ү үнүн ө үнүрүүнүн ү үнүн Ө үнүн ө үнүн Ө үнүн ө үнүрүүнүн ү үнүнӨ үнүн Ө үнүн Ө үнүн Ө үнүн Өүнүн Ө үнүн Ө үнүн Ө үн үнүн Ө үнүн Ө үнүн Ө үүнүн Ө үнүн Ө үнүн Ө үүрүнүн ү үнүн Ө үнүн Ө үүнүн Өүнүн Ө үнүн Ө үн үнүн Өүнүн Ө үнүн Ө үүнүн Ө үүнүн Ө үүнүн Өүнүн Ө үүнүн Ө үүнүн ӧ үнүн Ө үнүн Ө үнүн Ө ү үнүн Ө үнүн Ө үүнүн ӧ үнүн Ө үүнүн Ө үүнүн ӧүнүн Ө үүнүн Ө үүнүн Ӧ үнүн Ө үүнүн Ө үүнүн Ӧүнүн Ө үүнүн Ө үүнүн ӫ үнүн Ө үүнүн Ө үүнүн ӫүнүн Ө үүнүн Ө үүнүн Ӫ үнүн Ө үүнүн Ө үүнүн Ӫүнүн Ө үүнүн Ө үүнүн Ӱ үнүн Ө үүнүн Ө үүнүн Ӱүнүн Ө үүнүн Ө үүнүн ө үнүн Ө үүнүн Ө үүнүн өүнүн Ө үүнүн Ө үүнүн ӱүнүн Ө үүнүн Ө үүнүн Ӭ үнүн Ө үүнүн Ө үүнүн Ӭүнүн Ө үүнүн Ө үүнүн ӭ үнүн Ө үүнүн Ө үүнүн ӭүнүн Ө үүнүн Ө үүнүн Ӯ үнүн Ө үүнүн Ө үүнүн Ӯүнүн Ө үүнүн Ө үүнүн ӯ үнүн Ө үүнүн Ө үүнүн ӯүнүн Ө үүнүн Ө үүнүн Ӥ үнүн Ө үүнүн Ө үүнүн Ӥүнүн Ө үүнүн Ө үүнүн ӣ үнүн Ө үүнүн Ө үүнүн ӣүнүн Ө үүнүн Ө үүнүн Ӣ үнүн Ө үүнүн Ө үүнүн Ӣүнүн Ө үүнүн Ө үүнүн ӡ үнүн Ө үүнүн Ө үүнүн ӡүнүн Ө үүнүн Ө үүнүн Ӹ үнүн Ө үүнүн Ө үүнүн Ӹүнүн Ө үүнүн Ө үүнүн ӹ үнүн Ө үүнүн Ө үүнүн ӹүнүн Ө үүнүн Ө үүнүн Ӻ үнүн Ө үүнүн Ө үүнүн Ӻүнүн Ө үүнүн Ө үүнүн ӻ үнүн Ө үүнүн Ө үүнүн ӻүнүн Ө үүнүн Ө үүнүн ӳ үнүн Ө үүнүн Ө үүнүн ӳүнүн Ө үүнүн Ө үүнүн ӵ үнүн Ө үүнүн Ө үүнүн ӵүнүн Ө үүнүн Ө үүнүн Ӷ үнүн Ө үүнүн Ө үүнүн Ӷүнүн Ө үүнүн Ө үүнүн ӷ үнүн Ө үүнүн Ө үүнүн ӷүнүн Ө үүнүн Ө үүнүн Ӵ үнүн Ө үүнүн Ө үүнүн Ӵүнүн Ө үүнүн Ө үүнүн Ӳ үнүн Ө үүнүн Ө үүнүн Ӳүнүн Ө үүнүн Ө үүнүн ӽ үнүн Ө үүнүн Ө үүнүн ӽүнүн Ө үүнүн Ө үүнүн Ӿ үнүн Ө үүнүн Ө үүнүн Ӿүнүн Ө үүнүн Ө үүнүн ӿ үнүн Ө үүнүн Ө үүнүн ӿүнүн Ө үүнүн Ө үүнүн Ӽ үнүн Ө үүнүн Ө үүнүн Ӽүнүн Ө үүнүн Ө үүнүн ӊ үнүн Ө үүнүн Ө үүнүн ӊүнүн Ө үүнүн Ө үүнүн Ӌ үнүн Ө үүнүн Ө үүнүн Ӌүнүн Ө үүнүн Ө үүнүн ӌ үнүн Ө үүнүн Ө үүнүн ӌүнүн Ө үүнүн Ө үүнүн Ӎ үнүн Ө үүнүн Ө үүнүн Ӎүнүн Ө үүнүн Ө үүнүн ӎ үнүн Ө үүнүн Ө үүнүн ӎүнүн Ө үүнүн Ө үүнүн ӏ үнүн Ө үүнүн Ө үүнүн ӏүнүн Ө үүнүн Ө үүнүн Ӑ үнүн Ө үүнүн Ө үүнүн Ӑүнүн Ө үүнүн Ө үүнүн ӑ үнүн Ө үүнүн Ө үүнүн ӑүнүн Ө үүнүн Ө үүнүн Ӓ үнүн Ө үүнүн Ө үүнүн Ӓүнүн Ө үүнүн Ө үүнүн Ӕ үнүн Ө үүнүн Ө үүнүн Ӕүнүн Ө үүнүн Ө үүнүн ӕ үнүн Ө үүнүн Ө үүнүн ӕүнүн Ө үүнүн ӕүнүн Өүнүн Ө үүнүн ӕүнүн Ө ө үнүн Ө үүнүн Ө үүнүн Ә үнүн Ө үүнүн Ө үүнүн ә үнүн Ө үүнүн Ө үүнүн ӛ үнүн Ө үүнүн Ө үүнүн Ӝ үнүн Ө үүнүн Ө үүнүн Ӟ үнүн Ө үүнүн Ө үүнүн ӟ үнүн Ө үүнүн Ө үүнүн Ӡ үнүн Ө үүнүн Ө үүнүн ӝ үнүн Ө үүнүн Ө үүнүн Ӛ үнүн Ө үүнүн Ө үүнүн Ӗ үнүн Ө үүнүн Ө үүнүн ӗ үнүн Ө үүнүн Ө үүнүн ӓ үнүн Ө үүнүн Ө үүнүн ӄ үнүн Ө үүнүн Ө үүнүн Ӆ үнүн Ө үүнүн Ө үүнүн ӆ үнүн Ө үүнүн Ө үүнүн ӈ үнүн Ө үүнүн Ө үүнүн Ӊ үнүн Ө үүнүн Ө үүнүн Ӄ үнүн Ө үүнүн Ө үүнүн Ӏ үнүн Ө үүнүн Ө үүнүн Ӂ үнүн Ө үүнүн Ө үүнүн ӂ үнүн Ө үүнүн Ө үүнүн Ӈ үнүн Ө үүнүн Ө үүнүн ӱ үнүн Ө үүнүн Ө үүнүн ӥ үнүн Ө үүнүн Ө үүнүн Ӊ

## 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 6. 7. 7. 7. 7. 7. 7. 8. 8. 8. 8. 8. 8. 9. 9. 9. 9. 9. 9. 10. 10. 10. 10. 10. 11. 11. 11. 11. 11. 12. 12. 12. 12. 12. 13. 13. 13. 13. 14. 14. 14. 14. 15. 15. 15. 15. 16. 16. 16. 16. 17. 17. 17. 17. 18. 18. 18. 18. 19. 19. 19. 19. 20. 20. 20. 20. 21. 21. 21. 21. 22. 22. 22. 22. 23. 23. 23. 24. 24. 24. 25. 25. 25. 26. 26. 26. 27. 27. 27. 28. 28. 28. 29. 29. 29. 30. 30. 30. 31. 31. 31. 32. 32. 32. 33. 33. 33. 34. 34. 34. 35. 35. 35. 36. 36. 36. 37. 37. 37. 38. 38. 38. 39. 39. 39. 40. 40. 40. 41. 41. 41. 42. 42. 42. 43. 43. 43. 44. 44. 44. 45. 45. 45. 46. 46. 46. 47. 47. 47. 48. 48. 48. 49. 49. 49. 50. 50. 50. 51. 51. 51. 52. 52. 52. 53. 53. 53. 54. 54. 54. 55. 55. 55. 56. 56. 56. 57. 57. 57. 58. 58. 58. 59. 59. 59. 60. 60. 60. 61. 61. 61. 62. 62. 62. 63. 63. 63. 64. 64. 64. 65. 65. 65. 66. 66. 66. 67. 67. 67. 68. 68. 68. 69. 69. 69. 70. 70. 70. 71. 71. 71. 72. 72. 72. 73. 73. 73. 74. 74. 74. 75. 75. 75. 76. 76. 76. 77. 77. 77. 78. 78. 78. 79. 79. 79. 80. 80. 80. 81. 81. 81. 82. 82. 82. 83. 83. 83. 84. 84. 84. 85. 85. 85. 86. 86. 86. 87. 87. 87. 88. 88. 88. 89. 89. 89. 90. 90. 90. 91. 91. 91. 92. 92. 92. 93. 93. 93. 94. 94. 94. 95. 95. 95. 96. 96. 96. 97. 97. 97. 98. 98. 98. 99. 99. 99. 100. 100. 100. 101. 101. 101. 102. 102. 102. 103. 103. 103. 104. 104. 104. 105. 105. 105. 106. 106. 106. 107. 107. 107. 108. 108. 108. 109. 109. 109. 110. 110. 110. 111. 111. 111. 112. 112. 112. 113. 113. 113. 114. 114. 114. 115. 115. 115. 116. 116. 116. 117. 117. 117. 118. 118. 118. 119. 119. 119. 120. 120. 120. 121. 121. 121. 122. 122. 122. 123. 123. 123. 124. 124. 124. 125. 125. 125. 126. 126. 126. 127. 127. 127. 128. 128. 128. 129. 129. 129. 130. 130. 130. 131. 131. 131. 132. 132. 132. 133. 133. 133. 134. 134. 134. 135. 135. 135. 136. 136. 136. 137. 137. 137. 138. 138. 138. 139. 139. 139. 140. 140. 140. 141. 141. 141. 142. 142. 142. 143. 143. 143. 144. 144. 144. 145. 145. 145. 146. 146. 146. 147. 147. 147. 148. 148. 148. 149. 149. 149. 150. 150. 150. 151. 151. 151. 152. 152. 152. 153. 153. 153. 154. 154. 154. 155. 155. 155. 156. 156. 156. 157. 157. 157. 158. 158. 158. 159. 159. 159. 160. 160. 160. 161. 161. 161. 162. 162. 162. 163. 163. 163. 164. 164. 164. 165. 165. 165. 166. 166. 166. 167. 167. 167. 168. 168. 168. 169. 169. 169. 170. 170. 170. 171. 171. 171. 172. 172. 172. 173. 173. 174. 174. 174. 175. 175. 175. 176. 176. 176. 177. 177. 177. 178. 178. 178. 179. 179. 179. 180. 180. 180. 181. 181. 181. 182. 182. 182. 183. 183. 183. 184. 184. 184. 185. 185. 185. 186. 186. 186. 187. 187. 187. 188. 188. 189. 189. 190. 190. 190. 191. 191. 191. 192. 192. 192. 193. 193. 193. 194. 194. 194. 195. 195. 195. 196. 196. 196. 197. 197. 197. 198. 198. 198. 199. 199. 199. 200. 200. 200. 201. 201. 201. 202. 202. 203. 203. 203. 204. 204. 204. 205. 205. 205. 206. 206. 206. 207. 207. 207. 208. 208. 208. 209. 209. 209. 210. 210. 210. 211. 211. 211. 212. 212. 212. 213. 213. 214. 214. 214. 215. 215. 215. 216. 216. 216. 217. 217. 217. 218. 218. 218. 219. 219. 220. 220. 220. 221. 221. 221. 222. 222. 222. 223. 223. 224. 224. 224. 225. 225. 226. 226. 226. 227. 227. 227. 228. 228. 228. 229. 229. 229. 230. 230. 231. 231. 232. 232. 232. 233. 233. 234. 234. 234. 235. 235. 235. 236. 236. 236. 237. 237. 237. 238. 238. 238. 239. 239. 239. 240. 240. 240. 241. 241. 241. 242. 242. 242. 243. 243. 243. 244. 244. 244. 245. 245. 245. 246. 246. 246. 247. 247. 247. 248. 248. 248. 249. 249. 249. 250. 250. 251. 251. 251. 252. 252. 252. 253. 253. 253. 254. 254. 254. 255. 255. 255. 256. 256. 256. 257. 257. 257. 258. 258. 258. 259. 259. 259. 260. 260. 260. 261. 261. 261. 262. 262. 262. 263. 263. 263. 264. 264. 264. 265. 265. 265. 266. 266. 266. 266. 267. 267. 267. 268. 268. 268. 269. 269. 269. 270. 270. 270. 271. 271. 271. 272. 272. 272. 272. 273. 273. 273. 274. 274. 274. 275. 275. 275. 276. 276. 276. 277. 277. 277. 278. 278. 278. 279. 279. 279. 280. 280. 280. 281. 281. 281. 282. 282. 282. 283. 283. 283. 284. 284. 284. 285. 285. 285. 286. 286. 286. 286. 287. 287. 287. 288. 288. 288. 289. 289. 289. 290. 290. 290. 291. 291. 291. 292. 292. 292. 293. 293. 293. 294. 294. 294. 295. 295. 295. 296. 296. 296. 296. 297. 297. 297. 298. 298. 298. 299. 299. 299. 300. 300. 300. 301. 301. 301. 302. 302. 302. 302. 303. 303. 303. 304. 304. 304. 305. 305. 305. 306. 306. 306. 306. 307. 307. 307. 308. 308. 308. 309. 309. 309. 310. 310. 310. 311. 311. 311. 312. 312. 312. 312. 313. 313. 313. 314. 314. 314. 314. 315. 315. 315. 316. 316. 316. 316. 317. 317. 317. 318. 318. 318. 319. 319. 319. 320. 320. 320. 320. 321. 321. 321. 321. 322. 322. 322. 322. 322. 323. 323. 323. 323. 324. 324. 324. 324. 325. 325. 325. 325. 326. 326. 326. 326. 326. 327. 327. 327. 327. 328.",142.37662337662337
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/25.jpg,"mà còn để con đường xuống cấp thê thảm, có phải là góp thêm phần","min con dièi' con dèi'ng xuan'ng şi'ng thich'm, s phu'ch' appi' thien phu'c'i",0.671875
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/26.jpg,"làm xấu đi môi trường đầu tư của thành phố hay không, và cũng",bon xin ti/ mi nong xin jiu cua Chinh phu hong 1 mi cung,0.5409836065573771
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/27.jpg,đồng nghĩa với việc mất đi bao nhiêu cơ hội làm việc và cải thiện cuộc sống,hợi nghĩa nói việc mới đã bao nhiêu vì hơn bốn việc và cả nhiều việc này.,0.36
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/28.jpg,của người lao động - đồng bào - hay không?,ou a' ngu'di bòsìrìy - dòrìy bòsì - hìy thàrìy?,0.6904761904761905
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/29.jpg,"Chúng ta "" hoan nghênh và biểu dương những việc làm tốt của công nhân",chuyển lên cơ bản nghiêm vụ nhưng thường xuyên mắc lâm lấn của cây nhân,0.5652173913043478
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/30.jpg,"xây dựng trong việc thông tin, phản ánh sai phạm của công trình đường",xiey ding hong yue is the major singing problem and you phonem can't join in this thing.,0.7971014492753623
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/31.jpg,"liên cảng A5 "", nhưng chắc là không có hình thức hoan nghênh và biểu","her song AS 2), many that is, many is what the author regards in their",0.7205882352941176
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/32.jpg,dương nào thiết thực hơn đối với anh Đại và những đồng nghiệp là xử lý ngay,"many units, there has been such a lot of rain in many days during the last few years.",0.84
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/33.jpg,những sai phạm (đã rõ mười mươi) và có biện pháp hữu hiệu khắc phục,những mối quan hệ con mình (và cả liên hệ pháp luận liên hệ thời gian),0.6716417910447762
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/34.jpg,những sai phạm đó. Có như vậy niềm tin vào lẽ phải mới được khôi phục,ending! Mai làm đi - có những ngày làm - gần như là phải mất đi chút phải.,0.5652173913043478
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/35.jpg,và người dân sẽ không còn phải đặt cược cho niềm tin của mình.,"a singular don't let them come here, they don't care who wins, it's just a game.",0.8709677419354839
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/36.jpg,Phải là một câu chuyện đàng hoàng! Nhóm công nhân dũng cảm ấy gồm,Phân tích mối liên hệ chuyển hướng về tham gia nghiên cứu đánh giá mới về quản lý,0.8461538461538461
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/37.jpg,20 người vậy mà hầu như nay đã lang bạt hết. Chỉ còn anh Đại và bốn,20 người Việt mới bàn thân ngày thấy hẹn hẹn. Chứ mình Đen vẫn thật,0.582089552238806
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/38.jpg,"người khác. Thân phận, cuộc sống của họ là bi đát, và điều mỉa mai cũng","người nhớ thế, thân phản, quảng cáo không có thị trấn đối tác mà mặc cũng",0.5633802816901409
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/39.jpg,"như làm chạnh lòng tôi là có phải họ đã xả thân vì đại nghĩa để rồi gia đình,","when some changes in the pattern of the x-axis and y-axis in the figure, the",0.7792207792207793
/kaggle/input/uit-uwdb-line/UIT_HWDB_line/test_data/253/40.jpg,"vợ con ly tán, thất nghiệp, lâm vào cảnh đời tan nát như thế sao! Vì sao họ","i've only been doing this thing, but i was only doing it for a little while.",0.7866666666666666
